0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
8845.0,17947.0,4796.0,30037.0,3484.0,22.0,1.0,5.0,0.0,10.0,1.0,5.0,0.0,0.0,0.0,228.0,0.0,11.0,32.0,3.0,63.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9434.0,40499.0,6685.0,670.0,461.0,260.0,265.0,212.0,243.0,153.0,150.0,82.0,117.0,92.0,112.0,145.0,243.0,358.0,411.0,451.0,866.0,1250.0,948.0,723.0,483.0,187.0,35.0,1.0,0.0,0.0,0.0,0.0,497.0,8843.0,113.0,81.0,64.0,59.0,52.0,102.0,586.0,2944.0,2613.0,760.0,613.0,2051.0,9755.0,31400.0,5003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.317049632352937,0.9940302600191228,0.1944920915191342,0.8282125590942658,0.007446289062386379,0.020690917968434284,0.00463867187492922,0.062347412108423664,0.05584716796789785,0.13110351562299954,0.02561950683554658,0.07218933105358599,0.5837249755770306,0.0363922119135072,Anthracnose
4235.0,1.0,83.0,1892.0,28113.0,18887.0,11734.0,296.0,21.0,22.0,0.0,10.0,0.0,0.0,0.0,235.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6419.0,36039.0,3318.0,495.0,624.0,214.0,244.0,151.0,117.0,99.0,110.0,85.0,74.0,69.0,68.0,77.0,68.0,73.0,66.0,82.0,118.0,146.0,175.0,226.0,319.0,495.0,1232.0,4984.0,8357.0,968.0,22.0,2.0,0.0,4749.0,321.0,71.0,45.0,37.0,40.0,27.0,33.0,44.0,91.0,586.0,1611.0,2270.0,3391.0,3699.0,4116.0,2114.0,456.0,675.0,935.0,5004.0,28093.0,7128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5383118872549,0.9939824180739687,0.1653292023170022,0.7347067741612713,0.010238647460781273,0.029434204101113373,0.009262084960796172,0.0777587890613135,0.09313964843607882,0.15939331054444286,0.04621887206960726,0.07815551757693245,0.44320678710261224,0.05319213867106336,Anthracnose
6362.0,1031.0,14790.0,29285.0,12149.0,197.0,291.0,117.0,13.0,658.0,2.0,54.0,0.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,510.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50064.0,2218.0,536.0,520.0,359.0,576.0,2902.0,4841.0,3326.0,188.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4086.0,236.0,473.0,2670.0,6540.0,2671.0,488.0,261.0,278.0,3969.0,21431.0,18817.0,3607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.550030637254904,0.9953314504737414,0.13706582731826678,0.7849536205093829,0.007324218749888242,0.028076171874571596,0.004714965820240556,0.08283996581904847,0.06616210937399045,0.1731872558567324,0.040298461913447596,0.08657836913930393,0.4573974609305207,0.05342102050699737,Anthracnose
31834.0,6018.0,5212.0,18116.0,3027.0,96.0,58.0,63.0,10.0,103.0,24.0,58.0,4.0,113.0,18.0,284.0,77.0,48.0,78.0,7.0,133.0,88.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33963.0,14093.0,2296.0,481.0,244.0,173.0,146.0,144.0,102.0,142.0,118.0,152.0,173.0,271.0,1681.0,2151.0,2079.0,2338.0,1627.0,1148.0,956.0,673.0,305.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,5658.0,68.0,41.0,36.0,27.0,23.0,23.0,22.0,21.0,16.0,19.0,36.0,120.0,200.0,600.0,1406.0,1826.0,2440.0,2512.0,2234.0,2089.0,963.0,411.0,346.0,400.0,2616.0,2563.0,37994.0,763.0,42.48083639705882,0.9951966208210096,0.35528314744992073,0.7309479457051409,0.010269165038905806,0.02497863769493136,0.012451171874810011,0.06539916992087709,0.10659790038899845,0.129074096677718,0.0402526855462608,0.05670166015538481,0.5095367431562876,0.044738769530567345,Anthracnose
529.0,224.0,2273.0,1628.0,4136.0,14587.0,11606.0,5931.0,12288.0,3644.0,3625.0,793.0,3944.0,194.0,18.0,40.0,1.0,5.0,20.0,0.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42852.0,1899.0,629.0,365.0,272.0,256.0,277.0,432.0,538.0,555.0,836.0,1399.0,3510.0,6325.0,3871.0,1222.0,252.0,35.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,54.0,30.0,21.0,20.0,12.0,11.0,27.0,172.0,296.0,790.0,1911.0,3037.0,3337.0,2754.0,1948.0,1407.0,1110.0,787.0,670.0,589.0,587.0,505.0,431.0,466.0,562.0,471.0,789.0,17539.0,24493.0,37.681066176470594,0.9951406722631636,0.1434539357447145,0.6542073490140001,0.011627197265447585,0.028137207030820663,0.01654052734349761,0.09532165527198301,0.12068176269347106,0.18542480468467065,0.04905700683518895,0.0755767822254093,0.3697814941349826,0.04785156249926985,Anthracnose
4982.0,433.0,4878.0,25955.0,13042.0,13057.0,2791.0,125.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,250.0,1.0,0.0,3.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15297.0,30590.0,1194.0,346.0,274.0,215.0,211.0,179.0,138.0,122.0,112.0,68.0,94.0,62.0,59.0,63.0,144.0,62.0,62.0,78.0,76.0,150.0,161.0,284.0,447.0,625.0,761.0,939.0,1072.0,1656.0,2720.0,7275.0,5553.0,60.0,52.0,190.0,226.0,512.0,360.0,370.0,488.0,677.0,784.0,998.0,1050.0,1220.0,1759.0,3188.0,3087.0,1521.0,376.0,205.0,166.0,151.0,179.0,343.0,9510.0,6176.0,5616.0,14241.0,6478.0,0.0,0.0,0.0,43.5390625,0.9960592355016598,0.11177287404879917,0.6688831110427838,0.012130737304502402,0.03224182128857053,0.011917114257630661,0.08970642089706869,0.12449645995903785,0.17742919921604267,0.05232238769451413,0.07994079589721771,0.3644561767522514,0.055358886717905294,Anthracnose
7244.0,6652.0,18957.0,15792.0,10691.0,5630.0,280.0,27.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,238.0,5.0,0.0,5.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14828.0,33061.0,4778.0,475.0,273.0,204.0,162.0,172.0,177.0,137.0,163.0,159.0,171.0,155.0,129.0,79.0,170.0,51.0,62.0,67.0,65.0,123.0,104.0,146.0,165.0,185.0,170.0,229.0,306.0,554.0,1364.0,6652.0,7320.0,66.0,46.0,44.0,24.0,39.0,108.0,220.0,362.0,576.0,1002.0,1581.0,2144.0,1755.0,1271.0,1030.0,746.0,456.0,157.0,164.0,370.0,4602.0,12764.0,4133.0,5297.0,7955.0,9494.0,1810.0,0.0,0.0,0.0,0.0,45.603017769607845,0.9951906802140215,0.11566406777236853,0.6834632841266597,0.01089477539045876,0.035797119140078784,0.010833740234209691,0.09892272949067807,0.1360015869119873,0.19766235351260894,0.07627868652227358,0.0786895751941118,0.28666687011281333,0.06825256347552106,Anthracnose
292.0,700.0,10487.0,28993.0,22942.0,1947.0,115.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7799.0,37737.0,2671.0,398.0,318.0,207.0,164.0,117.0,122.0,102.0,86.0,79.0,77.0,59.0,76.0,71.0,117.0,136.0,181.0,210.0,256.0,365.0,624.0,938.0,1266.0,1427.0,1622.0,1764.0,1743.0,1615.0,1249.0,1940.0,405.0,20.0,26.0,53.0,41.0,132.0,469.0,1077.0,1396.0,2519.0,2800.0,2349.0,1745.0,1263.0,752.0,615.0,625.0,539.0,427.0,383.0,256.0,251.0,1159.0,3690.0,9530.0,17376.0,13949.0,1689.0,0.0,0.0,0.0,0.0,27.666237745098037,0.9957973867172315,0.10555704378568591,0.6539245759235947,0.010314941406092607,0.031372070312021307,0.01618957519506547,0.10322570800623741,0.13276672363078665,0.20494079589531036,0.06692504882710382,0.0814361572253199,0.29721069335483996,0.05561828613196384,Anthracnose
18040.0,40.0,2103.0,15858.0,27801.0,932.0,16.0,78.0,2.0,6.0,2.0,116.0,1.0,12.0,0.0,328.0,16.0,0.0,166.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23178.0,20433.0,3785.0,275.0,229.0,169.0,137.0,97.0,114.0,107.0,114.0,85.0,104.0,96.0,79.0,74.0,118.0,53.0,47.0,69.0,64.0,88.0,65.0,75.0,84.0,94.0,151.0,215.0,357.0,906.0,2835.0,11239.0,5617.0,67.0,34.0,36.0,30.0,62.0,95.0,156.0,183.0,370.0,572.0,647.0,1111.0,1457.0,1640.0,1801.0,2133.0,2243.0,1667.0,1188.0,792.0,584.0,358.0,156.0,156.0,256.0,1987.0,3957.0,3931.0,3993.0,4645.0,23612.0,71.59898897058824,0.99480368347071,0.23753164739699298,0.6568769249102859,0.011245727538890905,0.026870727538652488,0.01698303222630336,0.08418273925652799,0.13825988769320283,0.14428710937279837,0.05606079101476959,0.057571411131934036,0.41505432128272934,0.04948425292893244,Anthracnose
36993.0,26.0,146.0,1986.0,5124.0,82.0,47.0,31.0,17.0,135.0,36.0,71.0,182.0,909.0,10457.0,7479.0,853.0,64.0,126.0,16.0,258.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58425.0,428.0,131.0,98.0,69.0,50.0,66.0,75.0,65.0,69.0,76.0,111.0,119.0,289.0,678.0,991.0,1049.0,874.0,737.0,423.0,250.0,150.0,90.0,63.0,43.0,29.0,18.0,21.0,22.0,17.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,18.0,41.0,39.0,59.0,112.0,163.0,175.0,179.0,214.0,206.0,248.0,343.0,409.0,429.0,472.0,473.0,432.0,469.0,484.0,619.0,539.0,424.0,598.0,1595.0,2479.0,4185.0,50131.0,50.361320465686276,0.9789376050190188,0.4418742212429401,0.7509161715567246,0.017288208007548704,0.031356811522959036,0.012771606445117623,0.05039978027266846,0.04660034179616394,0.12705993652149875,0.044754028319629616,0.06152343749906123,0.5417022704995469,0.06654357910054713,Anthracnose
6899.0,25645.0,20369.0,5263.0,3323.0,3966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,42227.0,9109.0,490.0,320.0,320.0,248.0,244.0,145.0,81.0,92.0,79.0,64.0,75.0,110.0,232.0,554.0,903.0,1043.0,1068.0,1079.0,1174.0,1026.0,856.0,870.0,697.0,552.0,432.0,415.0,401.0,240.0,68.0,0.0,0.0,149.0,15.0,12.0,12.0,119.0,301.0,521.0,960.0,1633.0,2395.0,2878.0,1627.0,743.0,650.0,774.0,288.0,164.0,225.0,8583.0,11561.0,17446.0,14451.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.582383578431372,0.9961408159730922,0.12487609048644108,0.736361448222485,0.008666992187367753,0.03195190429638746,0.00965881347641512,0.09358215331888456,0.08332824706904102,0.19210815429394368,0.05015563964767219,0.08560180663931882,0.3913574218690284,0.05358886718668231,Anthracnose
129.0,365.0,829.0,15215.0,31758.0,4227.0,4178.0,145.0,7918.0,93.0,453.0,2.0,2.0,3.0,3.0,73.0,46.0,18.0,24.0,1.0,42.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48358.0,4728.0,177.0,117.0,98.0,64.0,71.0,76.0,86.0,84.0,129.0,119.0,77.0,90.0,149.0,278.0,458.0,914.0,2231.0,2473.0,2131.0,1635.0,649.0,200.0,72.0,38.0,18.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,18.0,40.0,39.0,116.0,383.0,621.0,841.0,1103.0,1516.0,2190.0,2789.0,1551.0,520.0,345.0,94.0,1108.0,12886.0,9363.0,7367.0,8704.0,6260.0,4139.0,3535.0,0.0,0.0,28.083072916666666,0.9895485367898238,0.08027110388026427,0.6822755383315815,0.022201538085598733,0.04449462890557107,0.014648437499776484,0.0753479003894753,0.051498413085151705,0.20378112792657807,0.0656738281239979,0.08106994628782548,0.3542022705024078,0.08708190917835874,Anthracnose
29.0,1713.0,19771.0,26907.0,16617.0,481.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26625.0,31950.0,886.0,349.0,206.0,189.0,179.0,159.0,122.0,116.0,121.0,155.0,171.0,233.0,399.0,764.0,1170.0,843.0,520.0,257.0,81.0,29.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,36.0,132.0,237.0,370.0,520.0,568.0,523.0,529.0,520.0,636.0,949.0,605.0,374.0,365.0,224.0,403.0,2797.0,21393.0,15098.0,12945.0,6301.0,0.0,0.0,0.0,0.0,14.961626838235293,0.9917666643846892,0.10107846670679202,0.6585351346428043,0.023269653319957437,0.047210693358654625,0.017715454101292185,0.07882690429567221,0.06759643554584356,0.19210815429394368,0.07333374023325602,0.08523559570182442,0.31576538085455685,0.09893798827974033,Anthracnose
43640.0,10.0,74.0,2555.0,17817.0,81.0,4.0,18.0,0.0,5.0,0.0,9.0,0.0,18.0,3.0,1091.0,132.0,17.0,30.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47500.0,1222.0,342.0,196.0,146.0,138.0,108.0,116.0,91.0,83.0,117.0,157.0,192.0,261.0,310.0,434.0,936.0,1806.0,1916.0,2927.0,5962.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4827.0,77.0,41.0,37.0,28.0,25.0,22.0,36.0,15.0,14.0,24.0,19.0,24.0,82.0,475.0,752.0,1356.0,2266.0,2324.0,2194.0,1833.0,3220.0,1541.0,514.0,441.0,635.0,42392.0,319.0,36.182598039215684,0.9950261027574628,0.5951461483212042,0.7831107544973097,0.010147094726407669,0.019454956054390644,0.011291503906077707,0.04251098632747634,0.08839416503771372,0.08222961425655778,0.031921386718262924,0.03314208984324429,0.645538330068275,0.0353698730463353,Anthracnose
10964.0,331.0,2035.0,18503.0,32691.0,684.0,51.0,8.0,0.0,30.0,0.0,0.0,0.0,2.0,0.0,93.0,6.0,20.0,29.0,0.0,78.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50093.0,1460.0,561.0,352.0,241.0,213.0,200.0,236.0,299.0,612.0,1435.0,2815.0,4452.0,2504.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,941.0,51.0,25.0,21.0,23.0,22.0,200.0,623.0,987.0,2710.0,4659.0,2270.0,1829.0,619.0,276.0,6434.0,11882.0,6516.0,9387.0,15887.0,0.0,0.0,7.6846660539215685,0.9966089703594723,0.21857197187672148,0.7912028536428941,0.007263183593639174,0.024765014648059618,0.007583618163946784,0.07553100585822249,0.0778503417956871,0.16300964355220018,0.04061889648375521,0.06834411620989465,0.4914398193284388,0.04359436035089731,Anthracnose
116.0,8900.0,6263.0,19269.0,20536.0,7791.0,1527.0,92.0,881.0,1.0,0.0,2.0,0.0,5.0,0.0,9.0,5.0,11.0,23.0,9.0,28.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17888.0,35599.0,681.0,172.0,119.0,100.0,80.0,68.0,74.0,66.0,85.0,85.0,79.0,76.0,144.0,361.0,755.0,836.0,975.0,1342.0,1681.0,1749.0,1269.0,705.0,308.0,130.0,67.0,21.0,10.0,7.0,2.0,2.0,0.0,0.0,2.0,42.0,63.0,38.0,124.0,288.0,485.0,746.0,1285.0,1740.0,1307.0,969.0,1186.0,1208.0,894.0,489.0,173.0,479.0,6119.0,14651.0,6381.0,6242.0,8950.0,4966.0,4193.0,2511.0,5.0,0.0,0.0,0.0,27.43803615196079,0.9908951198116016,0.060868880856156916,0.5851488627952898,0.03767395019473765,0.07086181640516874,0.02761840820270358,0.08262634277217673,0.07214355468639919,0.16398620605218528,0.08618164062368498,0.09690856933445881,0.22302246093409697,0.1389770507791294,Anthracnose
2227.0,14.0,82.0,9536.0,32804.0,14005.0,6471.0,214.0,24.0,35.0,0.0,2.0,0.0,0.0,0.0,74.0,2.0,0.0,11.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18315.0,30034.0,783.0,363.0,219.0,176.0,133.0,112.0,109.0,112.0,125.0,126.0,176.0,221.0,358.0,559.0,1092.0,2025.0,2790.0,4597.0,3040.0,67.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2215.0,233.0,102.0,98.0,65.0,48.0,136.0,1216.0,2994.0,4468.0,5111.0,2072.0,471.0,1025.0,6907.0,37988.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6179074754902,0.9882517130900942,0.1958023368417868,0.782569581893853,0.008926391601426295,0.02432250976525387,0.006103515624906869,0.07086181640516874,0.0765075683582076,0.15330505370859826,0.03710937499943376,0.07077026367079514,0.5060272216719662,0.04606628417898459,Anthracnose
261.0,4990.0,15114.0,25364.0,12455.0,4970.0,2158.0,183.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,29586.0,22653.0,1412.0,1003.0,1365.0,961.0,224.0,173.0,115.0,109.0,100.0,61.0,93.0,75.0,78.0,99.0,77.0,88.0,108.0,134.0,207.0,367.0,804.0,1367.0,1361.0,1063.0,704.0,361.0,200.0,100.0,131.0,308.0,22.0,17.0,11.0,10.0,10.0,9.0,18.0,63.0,250.0,1305.0,3271.0,1866.0,941.0,642.0,1435.0,1400.0,3238.0,19803.0,11964.0,6373.0,7197.0,5383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9241574754901962,0.9975958517738072,0.08990199675259412,0.7008686381133239,0.008941650390488562,0.03813171386660566,0.01078796386702289,0.10900878906083666,0.10957336425614056,0.22860717773088676,0.08340454101435235,0.09786987304538164,0.2420654296838064,0.07160949706921983,Anthracnose
94.0,2708.0,3193.0,18207.0,37517.0,3455.0,121.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,34.0,54.0,29.0,44.0,47.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44435.0,15063.0,205.0,64.0,40.0,37.0,27.0,22.0,31.0,21.0,21.0,21.0,12.0,18.0,19.0,20.0,18.0,11.0,19.0,21.0,28.0,40.0,75.0,176.0,326.0,240.0,234.0,246.0,312.0,491.0,1002.0,2241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,20.0,49.0,259.0,1015.0,1439.0,884.0,702.0,756.0,441.0,65.0,120.0,5482.0,14814.0,6813.0,9380.0,9194.0,9429.0,3318.0,1350.0,0.0,0.0,16.41761642156863,0.9902542238057525,0.08243157829033673,0.6979346851204513,0.022262573241847803,0.04795837402270572,0.01553344726538798,0.07789611816287391,0.04978942871017778,0.2042694091765706,0.07719421386600962,0.08932495117051202,0.31483459472175856,0.10093688964689733,Anthracnose
5737.0,5142.0,36992.0,12529.0,4868.0,44.0,2.0,12.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,200.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10952.0,43346.0,1209.0,332.0,205.0,185.0,174.0,207.0,205.0,135.0,179.0,173.0,165.0,164.0,155.0,200.0,359.0,281.0,363.0,436.0,531.0,646.0,724.0,1031.0,1428.0,969.0,316.0,84.0,24.0,10.0,8.0,340.0,5945.0,67.0,39.0,28.0,24.0,28.0,30.0,34.0,42.0,73.0,127.0,221.0,407.0,666.0,786.0,688.0,909.0,1091.0,956.0,857.0,752.0,866.0,1697.0,5527.0,4683.0,4155.0,6072.0,5309.0,5415.0,7797.0,4396.0,5849.0,51.650474877450975,0.9946919868101359,0.08889013170006332,0.6149309990962921,0.012207031249813738,0.03915405273377756,0.016464233398186277,0.10841369628740825,0.15815734863039924,0.20449829101250463,0.09411621093606391,0.07598876953009051,0.21841430663729228,0.07258605956920493,Anthracnose
499.0,2087.0,2883.0,16713.0,42245.0,981.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,3.0,0.0,16.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48548.0,4569.0,489.0,326.0,249.0,214.0,185.0,151.0,94.0,95.0,95.0,84.0,122.0,141.0,150.0,167.0,233.0,211.0,217.0,253.0,388.0,1698.0,5205.0,1433.0,111.0,20.0,11.0,6.0,7.0,6.0,0.0,58.0,304.0,24.0,11.0,15.0,5.0,5.0,11.0,19.0,24.0,28.0,46.0,87.0,108.0,358.0,844.0,1768.0,2621.0,2610.0,1700.0,791.0,221.0,181.0,142.0,129.0,230.0,2371.0,16183.0,6372.0,6637.0,6329.0,10467.0,4895.0,21.099785539215688,0.9949059989347275,0.07478952330194458,0.6382944330164396,0.012252807617000538,0.04241943359310273,0.014038085937285798,0.10984802245926137,0.1385650634744482,0.21824645995760736,0.0920257568345333,0.08973693847519323,0.20234680175472494,0.08052062988158386,Anthracnose
3755.0,6899.0,5382.0,38213.0,10943.0,92.0,0.0,2.0,0.0,33.0,0.0,13.0,0.0,0.0,0.0,43.0,0.0,3.0,10.0,4.0,64.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4433.0,43524.0,3453.0,330.0,241.0,185.0,171.0,147.0,126.0,129.0,141.0,132.0,139.0,189.0,354.0,917.0,1361.0,1940.0,3875.0,3296.0,442.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3728.0,60.0,41.0,37.0,29.0,35.0,349.0,4533.0,5828.0,2557.0,447.0,473.0,9383.0,34322.0,3674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.508440563725489,0.995684797127844,0.20280972764224503,0.8225852821378137,0.0071563720702033035,0.020751953124683354,0.004791259765551892,0.061904907225617915,0.06747436523334543,0.1308898925761278,0.0291900634761171,0.06706237792866422,0.5722198486240812,0.038558959960349144,Anthracnose
312.0,22931.0,35879.0,3499.0,2819.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,9.0,15.0,38.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,36762.0,20402.0,1185.0,200.0,123.0,79.0,43.0,40.0,33.0,28.0,47.0,56.0,21.0,31.0,47.0,95.0,125.0,162.0,282.0,349.0,392.0,560.0,869.0,966.0,794.0,643.0,545.0,291.0,154.0,60.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,56.0,187.0,634.0,1328.0,2156.0,1427.0,501.0,338.0,230.0,177.0,576.0,2916.0,6461.0,10173.0,18384.0,18990.0,989.0,0.0,0.0,0.0,8.752573529411766,0.9945996498296423,0.12190898274487347,0.7725362957102718,0.01472473144508782,0.027847290038637586,0.008911132812364027,0.0636291503896541,0.03695678710881109,0.21652221679357114,0.04673767089772434,0.06806945800677384,0.46002197264923067,0.05657958984288667,Anthracnose
1530.0,10843.0,8010.0,14909.0,19242.0,807.0,2149.0,121.0,2270.0,1824.0,3572.0,33.0,0.0,1.0,1.0,22.0,36.0,28.0,28.0,5.0,54.0,39.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35981.0,15850.0,260.0,125.0,104.0,89.0,71.0,61.0,77.0,59.0,77.0,83.0,80.0,80.0,74.0,56.0,76.0,174.0,394.0,979.0,2053.0,2919.0,2729.0,1776.0,769.0,313.0,127.0,59.0,20.0,14.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,225.0,457.0,347.0,452.0,706.0,1264.0,2225.0,2964.0,2788.0,1313.0,207.0,76.0,76.0,77.0,137.0,4997.0,13228.0,8272.0,6741.0,9102.0,4929.0,4846.0,91.0,0.0,0.0,34.44393382352941,0.990727895559055,0.079237703534364,0.670218672660719,0.026504516601158077,0.04695129394459609,0.017929077148163927,0.07928466796754022,0.054412841796044734,0.19512939452827258,0.06781005859271531,0.08537292480338482,0.3291625976512274,0.09744262695163815,Anthracnose
3362.0,1210.0,7234.0,8409.0,26725.0,15314.0,3090.0,12.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,98.0,0.0,0.0,7.0,0.0,62.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42306.0,2472.0,650.0,1011.0,949.0,352.0,233.0,218.0,245.0,1632.0,4225.0,5666.0,2988.0,1414.0,660.0,401.0,95.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3628.0,74.0,63.0,39.0,40.0,25.0,417.0,1606.0,2223.0,4566.0,5741.0,3353.0,1160.0,610.0,558.0,341.0,262.0,4808.0,8139.0,6374.0,16531.0,4977.0,0.0,0.0,0.0,0.0,0.0,21.82803308823529,0.9955659097112897,0.11329312001970489,0.7124580915730567,0.010009765624847265,0.030776977538592883,0.00997924804672273,0.09265136718608626,0.10993957519363497,0.1871337890596446,0.052734374999195345,0.08387756347528263,0.3648986816350571,0.057998657225677513,Anthracnose
